DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:49:45.163000000;30;0.0749969482421875;0;0;91.830001831054687;False;False
2006-05-22 11:49:45.257000000;30;0.1300048828125;0;0;91.830001831054687;False;False
2006-05-22 11:49:45.350000000;30;0.1699981689453125;0;0;89.535003662109375;False;False
2006-05-22 11:49:45.443000000;30;1.2100067138671875;0;0;89.535003662109375;False;False
2006-05-22 11:49:45.553000000;30;2.7050018310546875;0;0;89.535003662109375;False;False
2006-05-22 11:49:45.663000000;30;3.32000732421875;0;0;89.535003662109375;False;False
2006-05-22 11:49:45.757000000;30;3.3549957275390625;0;0;89.535003662109375;False;False
2006-05-22 11:49:45.850000000;30;3.3600006103515625;0;0;79.949981689453125;False;False
2006-05-22 11:49:45.943000000;30;3.3950042724609375;0;0;79.949981689453125;False;False
2006-05-22 11:49:46.037000000;30;3.44000244140625;0;0;79.949981689453125;False;False
2006-05-22 11:49:46.147000000;30;3.4949951171875;0;0;79.949981689453125;False;False
2006-05-22 11:49:46.257000000;30;3.529998779296875;0;0;79.949981689453125;False;False
2006-05-22 11:49:46.367000000;30;3.5800018310546875;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.477000000;30;3.7949981689453125;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.567000000;30;3.9900054931640625;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.663000000;30;4.3699951171875;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.757000000;30;6.1100006103515625;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.850000000;30;6.7700042724609375;0;0;79.275009155273438;False;False
2006-05-22 11:49:46.943000000;30;6.9949951171875;0;0;69.689987182617188;False;False
2006-05-22 11:49:47.053000000;30;7.285003662109375;0;0;69.689987182617188;False;False
2006-05-22 11:49:47.163000000;30;7.2949981689453125;0;0;69.689987182617188;False;False
2006-05-22 11:49:47.273000000;30;7.2899932861328125;0;0;69.689987182617188;False;False
2006-05-22 11:49:47.380000000;30;8.0449981689453125;0;0;66.75;False;False
2006-05-22 11:49:47.490000000;30;8.7100067138671875;0;0;66.75;False;False
2006-05-22 11:49:47.617000000;30;8.779998779296875;0;0;66.75;False;False
2006-05-22 11:49:47.710000000;30;9.035003662109375;0;0;66.75;False;False
2006-05-22 11:49:47.817000000;30;9.214996337890625;0;0;66.75;False;False
2006-05-22 11:49:47.943000000;30;10.0050048828125;0;0;59.9849853515625;False;False
2006-05-22 11:49:48.037000000;30;11.785003662109375;0;0;59.9849853515625;True;False
2006-05-22 11:49:48.130000000;30;12.235000610351563;0;0;59.9849853515625;True;False
2006-05-22 11:49:48.227000000;30;12.289993286132813;0;0;59.9849853515625;True;False
2006-05-22 11:49:48.317000000;30;12.30499267578125;0;0;59.9849853515625;True;False
2006-05-22 11:49:48.413000000;30;12.30999755859375;0;0;59.9849853515625;True;False
2006-05-22 11:49:48.507000000;30;12.294998168945313;0;0;53.115005493164062;True;False
2006-05-22 11:49:48.600000000;30;12.645004272460938;0;0;53.115005493164062;True;False
2006-05-22 11:49:48.710000000;30;12.860000610351563;0;0;53.115005493164062;True;False
2006-05-22 11:49:48.817000000;30;12.990005493164063;0;0;53.115005493164062;True;False
2006-05-22 11:49:48.927000000;30;13.160003662109375;0;0;53.115005493164062;True;False
2006-05-22 11:49:49.037000000;30;13.595001220703125;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.130000000;30;13.94500732421875;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.227000000;30;14.05999755859375;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.317000000;30;14.2449951171875;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.413000000;30;14.289993286132813;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.507000000;30;14.675003051757812;0;0;49.589996337890625;True;False
2006-05-22 11:49:49.600000000;30;14.80499267578125;0;0;45.974990844726563;True;False
2006-05-22 11:49:49.693000000;30;15.67999267578125;0;0;45.974990844726563;True;False
2006-05-22 11:49:49.803000000;30;17.520004272460937;0;0;45.974990844726563;True;False
2006-05-22 11:49:49.897000000;30;18.029998779296875;0;0;45.974990844726563;True;False
2006-05-22 11:49:49.990000000;30;18.039993286132812;0;0;45.974990844726563;True;False
2006-05-22 11:49:50.083000000;30;18.014999389648438;0;0;35.910003662109375;True;False
2006-05-22 11:49:50.177000000;30;18.044998168945312;0;0;35.910003662109375;True;False
2006-05-22 11:49:50.273000000;30;18.07000732421875;0;0;35.910003662109375;True;False
2006-05-22 11:49:50.367000000;30;18.085006713867188;0;0;35.910003662109375;True;False
